subject,filePath,channel
858,training_data/training_data_patch_857.h5|segmentation|0|2,slope_mudstone_a
858,training_data/training_data_patch_857.h5|segmentation|0|3,mass_transport_deposit
858,training_data/training_data_patch_857.h5|segmentation|0|4,slope_mudstone_b
858,training_data/training_data_patch_857.h5|segmentation|0|5,slope_valley
858,training_data/training_data_patch_857.h5|segmentation|0|6,submarine_canyon
859,training_data/training_data_patch_858.h5|volume|0,image
859,training_data/training_data_patch_858.h5|segmentation|0|1,basement
859,training_data/training_data_patch_858.h5|segmentation|0|2,slope_mudstone_a
859,training_data/training_data_patch_858.h5|segmentation|0|3,mass_transport_deposit
859,training_data/training_data_patch_858.h5|segmentation|0|4,slope_mudstone_b
859,training_data/training_data_patch_858.h5|segmentation|0|5,slope_valley
859,training_data/training_data_patch_858.h5|segmentation|0|6,submarine_canyon
860,training_data/training_data_patch_859.h5|volume|0,image
860,training_data/training_data_patch_859.h5|segmentation|0|1,basement
860,training_data/training_data_patch_859.h5|segmentation|0|2,slope_mudstone_a
860,training_data/training_data_patch_859.h5|segmentation|0|3,mass_transport_deposit
860,training_data/training_data_patch_859.h5|segmentation|0|4,slope_mudstone_b
860,training_data/training_data_patch_859.h5|segmentation|0|5,slope_valley
860,training_data/training_data_patch_859.h5|segmentation|0|6,submarine_canyon
861,training_data/training_data_patch_860.h5|volume|0,image
861,training_data/training_data_patch_860.h5|segmentation|0|1,basement
861,training_data/training_data_patch_860.h5|segmentation|0|2,slope_mudstone_a
861,training_data/training_data_patch_860.h5|segmentation|0|3,mass_transport_deposit
861,training_data/training_data_patch_860.h5|segmentation|0|4,slope_mudstone_b
861,training_data/training_data_patch_860.h5|segmentation|0|5,slope_valley
861,training_data/training_data_patch_860.h5|segmentation|0|6,submarine_canyon
862,training_data/training_data_patch_861.h5|volume|0,image
862,training_data/training_data_patch_861.h5|segmentation|0|1,basement
862,training_data/training_data_patch_861.h5|segmentation|0|2,slope_mudstone_a
862,training_data/training_data_patch_861.h5|segmentation|0|3,mass_transport_deposit
862,training_data/training_data_patch_861.h5|segmentation|0|4,slope_mudstone_b
862,training_data/training_data_patch_861.h5|segmentation|0|5,slope_valley
862,training_data/training_data_patch_861.h5|segmentation|0|6,submarine_canyon
863,training_data/training_data_patch_862.h5|volume|0,image
863,training_data/training_data_patch_862.h5|segmentation|0|1,basement
863,training_data/training_data_patch_862.h5|segmentation|0|2,slope_mudstone_a
863,training_data/training_data_patch_862.h5|segmentation|0|3,mass_transport_deposit
863,training_data/training_data_patch_862.h5|segmentation|0|4,slope_mudstone_b
863,training_data/training_data_patch_862.h5|segmentation|0|5,slope_valley
863,training_data/training_data_patch_862.h5|segmentation|0|6,submarine_canyon
864,training_data/training_data_patch_863.h5|volume|0,image
864,training_data/training_data_patch_863.h5|segmentation|0|1,basement
864,training_data/training_data_patch_863.h5|segmentation|0|2,slope_mudstone_a
864,training_data/training_data_patch_863.h5|segmentation|0|3,mass_transport_deposit
864,training_data/training_data_patch_863.h5|segmentation|0|4,slope_mudstone_b
864,training_data/training_data_patch_863.h5|segmentation|0|5,slope_valley
864,training_data/training_data_patch_863.h5|segmentation|0|6,submarine_canyon
865,training_data/training_data_patch_864.h5|volume|0,image
865,training_data/training_data_patch_864.h5|segmentation|0|1,basement
865,training_data/training_data_patch_864.h5|segmentation|0|2,slope_mudstone_a
865,training_data/training_data_patch_864.h5|segmentation|0|3,mass_transport_deposit
865,training_data/training_data_patch_864.h5|segmentation|0|4,slope_mudstone_b
865,training_data/training_data_patch_864.h5|segmentation|0|5,slope_valley
865,training_data/training_data_patch_864.h5|segmentation|0|6,submarine_canyon
866,training_data/training_data_patch_865.h5|volume|0,image
866,training_data/training_data_patch_865.h5|segmentation|0|1,basement
866,training_data/training_data_patch_865.h5|segmentation|0|2,slope_mudstone_a
866,training_data/training_data_patch_865.h5|segmentation|0|3,mass_transport_deposit
866,training_data/training_data_patch_865.h5|segmentation|0|4,slope_mudstone_b
866,training_data/training_data_patch_865.h5|segmentation|0|5,slope_valley
866,training_data/training_data_patch_865.h5|segmentation|0|6,submarine_canyon
867,training_data/training_data_patch_866.h5|volume|0,image
867,training_data/training_data_patch_866.h5|segmentation|0|1,basement
867,training_data/training_data_patch_866.h5|segmentation|0|2,slope_mudstone_a
867,training_data/training_data_patch_866.h5|segmentation|0|3,mass_transport_deposit
867,training_data/training_data_patch_866.h5|segmentation|0|4,slope_mudstone_b
867,training_data/training_data_patch_866.h5|segmentation|0|5,slope_valley
867,training_data/training_data_patch_866.h5|segmentation|0|6,submarine_canyon
868,training_data/training_data_patch_867.h5|volume|0,image
868,training_data/training_data_patch_867.h5|segmentation|0|1,basement
868,training_data/training_data_patch_867.h5|segmentation|0|2,slope_mudstone_a
868,training_data/training_data_patch_867.h5|segmentation|0|3,mass_transport_deposit
868,training_data/training_data_patch_867.h5|segmentation|0|4,slope_mudstone_b
868,training_data/training_data_patch_867.h5|segmentation|0|5,slope_valley
868,training_data/training_data_patch_867.h5|segmentation|0|6,submarine_canyon
869,training_data/training_data_patch_868.h5|volume|0,image
869,training_data/training_data_patch_868.h5|segmentation|0|1,basement
869,training_data/training_data_patch_868.h5|segmentation|0|2,slope_mudstone_a
869,training_data/training_data_patch_868.h5|segmentation|0|3,mass_transport_deposit
869,training_data/training_data_patch_868.h5|segmentation|0|4,slope_mudstone_b
869,training_data/training_data_patch_868.h5|segmentation|0|5,slope_valley
869,training_data/training_data_patch_868.h5|segmentation|0|6,submarine_canyon
870,training_data/training_data_patch_869.h5|volume|0,image
870,training_data/training_data_patch_869.h5|segmentation|0|1,basement
870,training_data/training_data_patch_869.h5|segmentation|0|2,slope_mudstone_a
870,training_data/training_data_patch_869.h5|segmentation|0|3,mass_transport_deposit
870,training_data/training_data_patch_869.h5|segmentation|0|4,slope_mudstone_b
870,training_data/training_data_patch_869.h5|segmentation|0|5,slope_valley
870,training_data/training_data_patch_869.h5|segmentation|0|6,submarine_canyon
871,training_data/training_data_patch_870.h5|volume|0,image
871,training_data/training_data_patch_870.h5|segmentation|0|1,basement
871,training_data/training_data_patch_870.h5|segmentation|0|2,slope_mudstone_a
871,training_data/training_data_patch_870.h5|segmentation|0|3,mass_transport_deposit
871,training_data/training_data_patch_870.h5|segmentation|0|4,slope_mudstone_b
871,training_data/training_data_patch_870.h5|segmentation|0|5,slope_valley
871,training_data/training_data_patch_870.h5|segmentation|0|6,submarine_canyon
872,training_data/training_data_patch_871.h5|volume|0,image
872,training_data/training_data_patch_871.h5|segmentation|0|1,basement
872,training_data/training_data_patch_871.h5|segmentation|0|2,slope_mudstone_a
872,training_data/training_data_patch_871.h5|segmentation|0|3,mass_transport_deposit
872,training_data/training_data_patch_871.h5|segmentation|0|4,slope_mudstone_b
872,training_data/training_data_patch_871.h5|segmentation|0|5,slope_valley
872,training_data/training_data_patch_871.h5|segmentation|0|6,submarine_canyon
873,training_data/training_data_patch_872.h5|volume|0,image
873,training_data/training_data_patch_872.h5|segmentation|0|1,basement
873,training_data/training_data_patch_872.h5|segmentation|0|2,slope_mudstone_a
873,training_data/training_data_patch_872.h5|segmentation|0|3,mass_transport_deposit
873,training_data/training_data_patch_872.h5|segmentation|0|4,slope_mudstone_b
873,training_data/training_data_patch_872.h5|segmentation|0|5,slope_valley
873,training_data/training_data_patch_872.h5|segmentation|0|6,submarine_canyon
874,training_data/training_data_patch_873.h5|volume|0,image
874,training_data/training_data_patch_873.h5|segmentation|0|1,basement
874,training_data/training_data_patch_873.h5|segmentation|0|2,slope_mudstone_a
874,training_data/training_data_patch_873.h5|segmentation|0|3,mass_transport_deposit
874,training_data/training_data_patch_873.h5|segmentation|0|4,slope_mudstone_b
874,training_data/training_data_patch_873.h5|segmentation|0|5,slope_valley
874,training_data/training_data_patch_873.h5|segmentation|0|6,submarine_canyon
875,training_data/training_data_patch_874.h5|volume|0,image
875,training_data/training_data_patch_874.h5|segmentation|0|1,basement
875,training_data/training_data_patch_874.h5|segmentation|0|2,slope_mudstone_a
875,training_data/training_data_patch_874.h5|segmentation|0|3,mass_transport_deposit
875,training_data/training_data_patch_874.h5|segmentation|0|4,slope_mudstone_b
875,training_data/training_data_patch_874.h5|segmentation|0|5,slope_valley
875,training_data/training_data_patch_874.h5|segmentation|0|6,submarine_canyon
876,training_data/training_data_patch_875.h5|volume|0,image
876,training_data/training_data_patch_875.h5|segmentation|0|1,basement
876,training_data/training_data_patch_875.h5|segmentation|0|2,slope_mudstone_a
876,training_data/training_data_patch_875.h5|segmentation|0|3,mass_transport_deposit
876,training_data/training_data_patch_875.h5|segmentation|0|4,slope_mudstone_b
876,training_data/training_data_patch_875.h5|segmentation|0|5,slope_valley
876,training_data/training_data_patch_875.h5|segmentation|0|6,submarine_canyon
877,training_data/training_data_patch_876.h5|volume|0,image
877,training_data/training_data_patch_876.h5|segmentation|0|1,basement
877,training_data/training_data_patch_876.h5|segmentation|0|2,slope_mudstone_a
877,training_data/training_data_patch_876.h5|segmentation|0|3,mass_transport_deposit
877,training_data/training_data_patch_876.h5|segmentation|0|4,slope_mudstone_b
877,training_data/training_data_patch_876.h5|segmentation|0|5,slope_valley
877,training_data/training_data_patch_876.h5|segmentation|0|6,submarine_canyon
878,training_data/training_data_patch_877.h5|volume|0,image
878,training_data/training_data_patch_877.h5|segmentation|0|1,basement
878,training_data/training_data_patch_877.h5|segmentation|0|2,slope_mudstone_a
878,training_data/training_data_patch_877.h5|segmentation|0|3,mass_transport_deposit
878,training_data/training_data_patch_877.h5|segmentation|0|4,slope_mudstone_b
878,training_data/training_data_patch_877.h5|segmentation|0|5,slope_valley
878,training_data/training_data_patch_877.h5|segmentation|0|6,submarine_canyon
879,training_data/training_data_patch_878.h5|volume|0,image
879,training_data/training_data_patch_878.h5|segmentation|0|1,basement
879,training_data/training_data_patch_878.h5|segmentation|0|2,slope_mudstone_a
879,training_data/training_data_patch_878.h5|segmentation|0|3,mass_transport_deposit
879,training_data/training_data_patch_878.h5|segmentation|0|4,slope_mudstone_b
879,training_data/training_data_patch_878.h5|segmentation|0|5,slope_valley
879,training_data/training_data_patch_878.h5|segmentation|0|6,submarine_canyon
880,training_data/training_data_patch_879.h5|volume|0,image
880,training_data/training_data_patch_879.h5|segmentation|0|1,basement
880,training_data/training_data_patch_879.h5|segmentation|0|2,slope_mudstone_a
880,training_data/training_data_patch_879.h5|segmentation|0|3,mass_transport_deposit
880,training_data/training_data_patch_879.h5|segmentation|0|4,slope_mudstone_b
880,training_data/training_data_patch_879.h5|segmentation|0|5,slope_valley
880,training_data/training_data_patch_879.h5|segmentation|0|6,submarine_canyon
881,training_data/training_data_patch_880.h5|volume|0,image
881,training_data/training_data_patch_880.h5|segmentation|0|1,basement
881,training_data/training_data_patch_880.h5|segmentation|0|2,slope_mudstone_a
881,training_data/training_data_patch_880.h5|segmentation|0|3,mass_transport_deposit
881,training_data/training_data_patch_880.h5|segmentation|0|4,slope_mudstone_b
881,training_data/training_data_patch_880.h5|segmentation|0|5,slope_valley
881,training_data/training_data_patch_880.h5|segmentation|0|6,submarine_canyon
882,training_data/training_data_patch_881.h5|volume|0,image
882,training_data/training_data_patch_881.h5|segmentation|0|1,basement
882,training_data/training_data_patch_881.h5|segmentation|0|2,slope_mudstone_a
882,training_data/training_data_patch_881.h5|segmentation|0|3,mass_transport_deposit
882,training_data/training_data_patch_881.h5|segmentation|0|4,slope_mudstone_b
882,training_data/training_data_patch_881.h5|segmentation|0|5,slope_valley
882,training_data/training_data_patch_881.h5|segmentation|0|6,submarine_canyon
883,training_data/training_data_patch_882.h5|volume|0,image
883,training_data/training_data_patch_882.h5|segmentation|0|1,basement
883,training_data/training_data_patch_882.h5|segmentation|0|2,slope_mudstone_a
883,training_data/training_data_patch_882.h5|segmentation|0|3,mass_transport_deposit
883,training_data/training_data_patch_882.h5|segmentation|0|4,slope_mudstone_b
883,training_data/training_data_patch_882.h5|segmentation|0|5,slope_valley
883,training_data/training_data_patch_882.h5|segmentation|0|6,submarine_canyon
884,training_data/training_data_patch_883.h5|volume|0,image
884,training_data/training_data_patch_883.h5|segmentation|0|1,basement
884,training_data/training_data_patch_883.h5|segmentation|0|2,slope_mudstone_a
884,training_data/training_data_patch_883.h5|segmentation|0|3,mass_transport_deposit
884,training_data/training_data_patch_883.h5|segmentation|0|4,slope_mudstone_b
884,training_data/training_data_patch_883.h5|segmentation|0|5,slope_valley
884,training_data/training_data_patch_883.h5|segmentation|0|6,submarine_canyon
885,training_data/training_data_patch_884.h5|volume|0,image
885,training_data/training_data_patch_884.h5|segmentation|0|1,basement
885,training_data/training_data_patch_884.h5|segmentation|0|2,slope_mudstone_a
885,training_data/training_data_patch_884.h5|segmentation|0|3,mass_transport_deposit
885,training_data/training_data_patch_884.h5|segmentation|0|4,slope_mudstone_b
885,training_data/training_data_patch_884.h5|segmentation|0|5,slope_valley
885,training_data/training_data_patch_884.h5|segmentation|0|6,submarine_canyon
886,training_data/training_data_patch_885.h5|volume|0,image
886,training_data/training_data_patch_885.h5|segmentation|0|1,basement
886,training_data/training_data_patch_885.h5|segmentation|0|2,slope_mudstone_a
886,training_data/training_data_patch_885.h5|segmentation|0|3,mass_transport_deposit
886,training_data/training_data_patch_885.h5|segmentation|0|4,slope_mudstone_b
886,training_data/training_data_patch_885.h5|segmentation|0|5,slope_valley
886,training_data/training_data_patch_885.h5|segmentation|0|6,submarine_canyon
887,training_data/training_data_patch_886.h5|volume|0,image
887,training_data/training_data_patch_886.h5|segmentation|0|1,basement
887,training_data/training_data_patch_886.h5|segmentation|0|2,slope_mudstone_a
887,training_data/training_data_patch_886.h5|segmentation|0|3,mass_transport_deposit
887,training_data/training_data_patch_886.h5|segmentation|0|4,slope_mudstone_b
887,training_data/training_data_patch_886.h5|segmentation|0|5,slope_valley
887,training_data/training_data_patch_886.h5|segmentation|0|6,submarine_canyon
888,training_data/training_data_patch_887.h5|volume|0,image
888,training_data/training_data_patch_887.h5|segmentation|0|1,basement
888,training_data/training_data_patch_887.h5|segmentation|0|2,slope_mudstone_a
888,training_data/training_data_patch_887.h5|segmentation|0|3,mass_transport_deposit
888,training_data/training_data_patch_887.h5|segmentation|0|4,slope_mudstone_b
888,training_data/training_data_patch_887.h5|segmentation|0|5,slope_valley
888,training_data/training_data_patch_887.h5|segmentation|0|6,submarine_canyon
889,training_data/training_data_patch_888.h5|volume|0,image
889,training_data/training_data_patch_888.h5|segmentation|0|1,basement
889,training_data/training_data_patch_888.h5|segmentation|0|2,slope_mudstone_a
889,training_data/training_data_patch_888.h5|segmentation|0|3,mass_transport_deposit
889,training_data/training_data_patch_888.h5|segmentation|0|4,slope_mudstone_b
889,training_data/training_data_patch_888.h5|segmentation|0|5,slope_valley
889,training_data/training_data_patch_888.h5|segmentation|0|6,submarine_canyon
890,training_data/training_data_patch_889.h5|volume|0,image
890,training_data/training_data_patch_889.h5|segmentation|0|1,basement
890,training_data/training_data_patch_889.h5|segmentation|0|2,slope_mudstone_a
890,training_data/training_data_patch_889.h5|segmentation|0|3,mass_transport_deposit
890,training_data/training_data_patch_889.h5|segmentation|0|4,slope_mudstone_b
890,training_data/training_data_patch_889.h5|segmentation|0|5,slope_valley
890,training_data/training_data_patch_889.h5|segmentation|0|6,submarine_canyon
891,training_data/training_data_patch_890.h5|volume|0,image
891,training_data/training_data_patch_890.h5|segmentation|0|1,basement
891,training_data/training_data_patch_890.h5|segmentation|0|2,slope_mudstone_a
891,training_data/training_data_patch_890.h5|segmentation|0|3,mass_transport_deposit
891,training_data/training_data_patch_890.h5|segmentation|0|4,slope_mudstone_b
891,training_data/training_data_patch_890.h5|segmentation|0|5,slope_valley
891,training_data/training_data_patch_890.h5|segmentation|0|6,submarine_canyon
892,training_data/training_data_patch_891.h5|volume|0,image
892,training_data/training_data_patch_891.h5|segmentation|0|1,basement
892,training_data/training_data_patch_891.h5|segmentation|0|2,slope_mudstone_a
892,training_data/training_data_patch_891.h5|segmentation|0|3,mass_transport_deposit
892,training_data/training_data_patch_891.h5|segmentation|0|4,slope_mudstone_b
892,training_data/training_data_patch_891.h5|segmentation|0|5,slope_valley
892,training_data/training_data_patch_891.h5|segmentation|0|6,submarine_canyon
893,training_data/training_data_patch_892.h5|volume|0,image
893,training_data/training_data_patch_892.h5|segmentation|0|1,basement
893,training_data/training_data_patch_892.h5|segmentation|0|2,slope_mudstone_a
893,training_data/training_data_patch_892.h5|segmentation|0|3,mass_transport_deposit
893,training_data/training_data_patch_892.h5|segmentation|0|4,slope_mudstone_b
893,training_data/training_data_patch_892.h5|segmentation|0|5,slope_valley
893,training_data/training_data_patch_892.h5|segmentation|0|6,submarine_canyon
894,training_data/training_data_patch_893.h5|volume|0,image
894,training_data/training_data_patch_893.h5|segmentation|0|1,basement
894,training_data/training_data_patch_893.h5|segmentation|0|2,slope_mudstone_a
894,training_data/training_data_patch_893.h5|segmentation|0|3,mass_transport_deposit
894,training_data/training_data_patch_893.h5|segmentation|0|4,slope_mudstone_b
894,training_data/training_data_patch_893.h5|segmentation|0|5,slope_valley
894,training_data/training_data_patch_893.h5|segmentation|0|6,submarine_canyon
895,training_data/training_data_patch_894.h5|volume|0,image
895,training_data/training_data_patch_894.h5|segmentation|0|1,basement
895,training_data/training_data_patch_894.h5|segmentation|0|2,slope_mudstone_a
895,training_data/training_data_patch_894.h5|segmentation|0|3,mass_transport_deposit
895,training_data/training_data_patch_894.h5|segmentation|0|4,slope_mudstone_b
895,training_data/training_data_patch_894.h5|segmentation|0|5,slope_valley
895,training_data/training_data_patch_894.h5|segmentation|0|6,submarine_canyon
896,training_data/training_data_patch_895.h5|volume|0,image
896,training_data/training_data_patch_895.h5|segmentation|0|1,basement
896,training_data/training_data_patch_895.h5|segmentation|0|2,slope_mudstone_a
896,training_data/training_data_patch_895.h5|segmentation|0|3,mass_transport_deposit
896,training_data/training_data_patch_895.h5|segmentation|0|4,slope_mudstone_b
896,training_data/training_data_patch_895.h5|segmentation|0|5,slope_valley
896,training_data/training_data_patch_895.h5|segmentation|0|6,submarine_canyon
897,training_data/training_data_patch_896.h5|volume|0,image
897,training_data/training_data_patch_896.h5|segmentation|0|1,basement
897,training_data/training_data_patch_896.h5|segmentation|0|2,slope_mudstone_a
897,training_data/training_data_patch_896.h5|segmentation|0|3,mass_transport_deposit
897,training_data/training_data_patch_896.h5|segmentation|0|4,slope_mudstone_b
897,training_data/training_data_patch_896.h5|segmentation|0|5,slope_valley
897,training_data/training_data_patch_896.h5|segmentation|0|6,submarine_canyon
898,training_data/training_data_patch_897.h5|volume|0,image
898,training_data/training_data_patch_897.h5|segmentation|0|1,basement
898,training_data/training_data_patch_897.h5|segmentation|0|2,slope_mudstone_a
898,training_data/training_data_patch_897.h5|segmentation|0|3,mass_transport_deposit
898,training_data/training_data_patch_897.h5|segmentation|0|4,slope_mudstone_b
898,training_data/training_data_patch_897.h5|segmentation|0|5,slope_valley
898,training_data/training_data_patch_897.h5|segmentation|0|6,submarine_canyon
899,training_data/training_data_patch_898.h5|volume|0,image
899,training_data/training_data_patch_898.h5|segmentation|0|1,basement
899,training_data/training_data_patch_898.h5|segmentation|0|2,slope_mudstone_a
899,training_data/training_data_patch_898.h5|segmentation|0|3,mass_transport_deposit
899,training_data/training_data_patch_898.h5|segmentation|0|4,slope_mudstone_b
899,training_data/training_data_patch_898.h5|segmentation|0|5,slope_valley
899,training_data/training_data_patch_898.h5|segmentation|0|6,submarine_canyon
900,training_data/training_data_patch_899.h5|volume|0,image
900,training_data/training_data_patch_899.h5|segmentation|0|1,basement
900,training_data/training_data_patch_899.h5|segmentation|0|2,slope_mudstone_a
900,training_data/training_data_patch_899.h5|segmentation|0|3,mass_transport_deposit
900,training_data/training_data_patch_899.h5|segmentation|0|4,slope_mudstone_b
900,training_data/training_data_patch_899.h5|segmentation|0|5,slope_valley
900,training_data/training_data_patch_899.h5|segmentation|0|6,submarine_canyon
901,training_data/training_data_patch_900.h5|volume|0,image
901,training_data/training_data_patch_900.h5|segmentation|0|1,basement
901,training_data/training_data_patch_900.h5|segmentation|0|2,slope_mudstone_a
901,training_data/training_data_patch_900.h5|segmentation|0|3,mass_transport_deposit
901,training_data/training_data_patch_900.h5|segmentation|0|4,slope_mudstone_b
901,training_data/training_data_patch_900.h5|segmentation|0|5,slope_valley
901,training_data/training_data_patch_900.h5|segmentation|0|6,submarine_canyon
902,training_data/training_data_patch_901.h5|volume|0,image
902,training_data/training_data_patch_901.h5|segmentation|0|1,basement
902,training_data/training_data_patch_901.h5|segmentation|0|2,slope_mudstone_a
902,training_data/training_data_patch_901.h5|segmentation|0|3,mass_transport_deposit
902,training_data/training_data_patch_901.h5|segmentation|0|4,slope_mudstone_b
902,training_data/training_data_patch_901.h5|segmentation|0|5,slope_valley
902,training_data/training_data_patch_901.h5|segmentation|0|6,submarine_canyon
903,training_data/training_data_patch_902.h5|volume|0,image
903,training_data/training_data_patch_902.h5|segmentation|0|1,basement
903,training_data/training_data_patch_902.h5|segmentation|0|2,slope_mudstone_a
903,training_data/training_data_patch_902.h5|segmentation|0|3,mass_transport_deposit
903,training_data/training_data_patch_902.h5|segmentation|0|4,slope_mudstone_b
903,training_data/training_data_patch_902.h5|segmentation|0|5,slope_valley
903,training_data/training_data_patch_902.h5|segmentation|0|6,submarine_canyon
904,training_data/training_data_patch_903.h5|volume|0,image
904,training_data/training_data_patch_903.h5|segmentation|0|1,basement
904,training_data/training_data_patch_903.h5|segmentation|0|2,slope_mudstone_a
904,training_data/training_data_patch_903.h5|segmentation|0|3,mass_transport_deposit
904,training_data/training_data_patch_903.h5|segmentation|0|4,slope_mudstone_b
904,training_data/training_data_patch_903.h5|segmentation|0|5,slope_valley
904,training_data/training_data_patch_903.h5|segmentation|0|6,submarine_canyon
905,training_data/training_data_patch_904.h5|volume|0,image
905,training_data/training_data_patch_904.h5|segmentation|0|1,basement
905,training_data/training_data_patch_904.h5|segmentation|0|2,slope_mudstone_a
905,training_data/training_data_patch_904.h5|segmentation|0|3,mass_transport_deposit
905,training_data/training_data_patch_904.h5|segmentation|0|4,slope_mudstone_b
905,training_data/training_data_patch_904.h5|segmentation|0|5,slope_valley
905,training_data/training_data_patch_904.h5|segmentation|0|6,submarine_canyon
906,training_data/training_data_patch_905.h5|volume|0,image
906,training_data/training_data_patch_905.h5|segmentation|0|1,basement
906,training_data/training_data_patch_905.h5|segmentation|0|2,slope_mudstone_a
906,training_data/training_data_patch_905.h5|segmentation|0|3,mass_transport_deposit
906,training_data/training_data_patch_905.h5|segmentation|0|4,slope_mudstone_b
906,training_data/training_data_patch_905.h5|segmentation|0|5,slope_valley
906,training_data/training_data_patch_905.h5|segmentation|0|6,submarine_canyon
907,training_data/training_data_patch_906.h5|volume|0,image
907,training_data/training_data_patch_906.h5|segmentation|0|1,basement
907,training_data/training_data_patch_906.h5|segmentation|0|2,slope_mudstone_a
907,training_data/training_data_patch_906.h5|segmentation|0|3,mass_transport_deposit
907,training_data/training_data_patch_906.h5|segmentation|0|4,slope_mudstone_b
907,training_data/training_data_patch_906.h5|segmentation|0|5,slope_valley
907,training_data/training_data_patch_906.h5|segmentation|0|6,submarine_canyon
908,training_data/training_data_patch_907.h5|volume|0,image
908,training_data/training_data_patch_907.h5|segmentation|0|1,basement
908,training_data/training_data_patch_907.h5|segmentation|0|2,slope_mudstone_a
908,training_data/training_data_patch_907.h5|segmentation|0|3,mass_transport_deposit
908,training_data/training_data_patch_907.h5|segmentation|0|4,slope_mudstone_b
908,training_data/training_data_patch_907.h5|segmentation|0|5,slope_valley
908,training_data/training_data_patch_907.h5|segmentation|0|6,submarine_canyon
909,training_data/training_data_patch_908.h5|volume|0,image
909,training_data/training_data_patch_908.h5|segmentation|0|1,basement
909,training_data/training_data_patch_908.h5|segmentation|0|2,slope_mudstone_a
909,training_data/training_data_patch_908.h5|segmentation|0|3,mass_transport_deposit
909,training_data/training_data_patch_908.h5|segmentation|0|4,slope_mudstone_b
909,training_data/training_data_patch_908.h5|segmentation|0|5,slope_valley
909,training_data/training_data_patch_908.h5|segmentation|0|6,submarine_canyon
910,training_data/training_data_patch_909.h5|volume|0,image
910,training_data/training_data_patch_909.h5|segmentation|0|1,basement
910,training_data/training_data_patch_909.h5|segmentation|0|2,slope_mudstone_a
910,training_data/training_data_patch_909.h5|segmentation|0|3,mass_transport_deposit
910,training_data/training_data_patch_909.h5|segmentation|0|4,slope_mudstone_b
910,training_data/training_data_patch_909.h5|segmentation|0|5,slope_valley
910,training_data/training_data_patch_909.h5|segmentation|0|6,submarine_canyon
911,training_data/training_data_patch_910.h5|volume|0,image
911,training_data/training_data_patch_910.h5|segmentation|0|1,basement
911,training_data/training_data_patch_910.h5|segmentation|0|2,slope_mudstone_a
911,training_data/training_data_patch_910.h5|segmentation|0|3,mass_transport_deposit
911,training_data/training_data_patch_910.h5|segmentation|0|4,slope_mudstone_b
911,training_data/training_data_patch_910.h5|segmentation|0|5,slope_valley
911,training_data/training_data_patch_910.h5|segmentation|0|6,submarine_canyon
912,training_data/training_data_patch_911.h5|volume|0,image
912,training_data/training_data_patch_911.h5|segmentation|0|1,basement
912,training_data/training_data_patch_911.h5|segmentation|0|2,slope_mudstone_a
912,training_data/training_data_patch_911.h5|segmentation|0|3,mass_transport_deposit
912,training_data/training_data_patch_911.h5|segmentation|0|4,slope_mudstone_b
912,training_data/training_data_patch_911.h5|segmentation|0|5,slope_valley
912,training_data/training_data_patch_911.h5|segmentation|0|6,submarine_canyon
913,training_data/training_data_patch_912.h5|volume|0,image
913,training_data/training_data_patch_912.h5|segmentation|0|1,basement
913,training_data/training_data_patch_912.h5|segmentation|0|2,slope_mudstone_a
913,training_data/training_data_patch_912.h5|segmentation|0|3,mass_transport_deposit
913,training_data/training_data_patch_912.h5|segmentation|0|4,slope_mudstone_b
913,training_data/training_data_patch_912.h5|segmentation|0|5,slope_valley
913,training_data/training_data_patch_912.h5|segmentation|0|6,submarine_canyon
914,training_data/training_data_patch_913.h5|volume|0,image
914,training_data/training_data_patch_913.h5|segmentation|0|1,basement
914,training_data/training_data_patch_913.h5|segmentation|0|2,slope_mudstone_a
914,training_data/training_data_patch_913.h5|segmentation|0|3,mass_transport_deposit
914,training_data/training_data_patch_913.h5|segmentation|0|4,slope_mudstone_b
914,training_data/training_data_patch_913.h5|segmentation|0|5,slope_valley
914,training_data/training_data_patch_913.h5|segmentation|0|6,submarine_canyon
915,training_data/training_data_patch_914.h5|volume|0,image
915,training_data/training_data_patch_914.h5|segmentation|0|1,basement
915,training_data/training_data_patch_914.h5|segmentation|0|2,slope_mudstone_a
915,training_data/training_data_patch_914.h5|segmentation|0|3,mass_transport_deposit
915,training_data/training_data_patch_914.h5|segmentation|0|4,slope_mudstone_b
915,training_data/training_data_patch_914.h5|segmentation|0|5,slope_valley
915,training_data/training_data_patch_914.h5|segmentation|0|6,submarine_canyon
916,training_data/training_data_patch_915.h5|volume|0,image
916,training_data/training_data_patch_915.h5|segmentation|0|1,basement
916,training_data/training_data_patch_915.h5|segmentation|0|2,slope_mudstone_a
916,training_data/training_data_patch_915.h5|segmentation|0|3,mass_transport_deposit
916,training_data/training_data_patch_915.h5|segmentation|0|4,slope_mudstone_b
916,training_data/training_data_patch_915.h5|segmentation|0|5,slope_valley
916,training_data/training_data_patch_915.h5|segmentation|0|6,submarine_canyon
917,training_data/training_data_patch_916.h5|volume|0,image
917,training_data/training_data_patch_916.h5|segmentation|0|1,basement
917,training_data/training_data_patch_916.h5|segmentation|0|2,slope_mudstone_a
917,training_data/training_data_patch_916.h5|segmentation|0|3,mass_transport_deposit
917,training_data/training_data_patch_916.h5|segmentation|0|4,slope_mudstone_b
917,training_data/training_data_patch_916.h5|segmentation|0|5,slope_valley
917,training_data/training_data_patch_916.h5|segmentation|0|6,submarine_canyon
